meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1232,9496,77,10,2024-04-07T05:47:35.397000+00:00,35.294,43.417,18.74,269.0,294.0,False,97.451,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]",291.0
1232,9496,22,10,2024-04-07T05:47:36.915000+00:00,35.203,43.432,18.861,277.0,299.0,False,97.496,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048]",300.0
1232,9496,27,10,2024-04-07T05:47:38.320000+00:00,35.956,43.786,18.598,,303.0,False,98.34,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",301.0
1232,9496,24,10,2024-04-07T05:47:44.696000+00:00,35.186,43.455,18.859,269.0,295.0,False,97.5,"[None, 2048, 2048, 2049, 2048, 2049, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048]",288.0
1232,9496,1,11,2024-04-07T05:48:36.141000+00:00,35.32,43.622,18.832,276.0,293.0,False,97.774,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",287.0
1232,9496,11,11,2024-04-07T05:48:39.380000+00:00,35.512,43.802,18.902,,294.0,False,98.216,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",292.0
1232,9496,4,11,2024-04-07T05:48:42.444000+00:00,35.613,43.963,21.184,,294.0,False,100.76,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",294.0
1232,9496,55,11,2024-04-07T05:48:43.773000+00:00,35.648,43.93,18.695,274.0,297.0,False,98.273,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",298.0
1232,9496,14,11,2024-04-07T05:48:47.462000+00:00,,43.997,18.959,277.0,294.0,False,98.943,"[None, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",295.0
1232,9496,81,11,2024-04-07T05:48:48.594000+00:00,36.199,44.168,18.878,,296.0,False,99.245,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",298.0
1232,9496,16,11,2024-04-07T05:48:49.230000+00:00,36.228,44.179,18.786,270.0,298.0,False,99.193,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049]",297.0
1232,9496,44,11,2024-04-07T05:48:50.661000+00:00,35.838,44.473,18.981,274.0,297.0,False,99.292,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",300.0
1232,9496,63,11,2024-04-07T05:48:51.717000+00:00,35.861,44.209,18.879,,299.0,False,98.949,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",301.0
1232,9496,18,11,2024-04-07T05:48:58.325000+00:00,35.978,44.125,19.0,273.0,293.0,False,99.103,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",293.0
1232,9496,31,11,2024-04-07T05:49:05.033000+00:00,36.426,44.729,19.216,,294.0,False,100.371,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",294.0
1232,9496,20,11,2024-04-07T05:49:06.191000+00:00,36.701,44.257,18.942,276.0,300.0,False,99.9,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",302.0
1232,9496,10,11,2024-04-07T05:49:08.971000+00:00,37.365,45.056,19.207,271.0,298.0,False,101.628,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",298.0
1232,9496,2,11,2024-04-07T05:49:09.195000+00:00,35.793,44.379,19.176,275.0,297.0,False,99.348,"[2049, 2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",295.0
1232,9496,77,11,2024-04-07T05:49:12.859000+00:00,35.641,43.995,18.796,268.0,294.0,False,98.432,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",297.0
1232,9496,22,11,2024-04-07T05:49:14.517000+00:00,35.353,43.739,18.803,,297.0,False,97.895,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049]",301.0
1232,9496,27,11,2024-04-07T05:49:16.655000+00:00,35.955,43.638,18.759,277.0,301.0,False,98.352,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",303.0
1232,9496,24,11,2024-04-07T05:49:22.182000+00:00,35.334,43.688,22.095,,292.0,False,101.117,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",288.0
1232,9496,1,12,2024-04-07T05:50:13.928000+00:00,35.415,43.468,18.87,278.0,292.0,False,97.753,"[None, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",285.0
1232,9496,11,12,2024-04-07T05:50:17.644000+00:00,35.539,43.77,18.847,,294.0,False,98.156,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2051, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",293.0
1232,9496,55,12,2024-04-07T05:50:21.944000+00:00,35.511,43.617,18.719,,294.0,False,97.847,"[None, 2048, 2049, 2048, 2049, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,4,12,2024-04-07T05:50:23.293000+00:00,54.321,42.844,18.478,277.0,294.0,True,115.643,"[2064, 2064, 2048, 2048, 2049, 2048, 2049, 2049, 2048]","[2049, 2049, 2049, 2048, 2049, 2049, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2049, 2048, 2049]",293.0
1232,9496,14,12,2024-04-07T05:50:26.439000+00:00,35.83,43.982,18.932,,294.0,False,98.744,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",295.0
1232,9496,81,12,2024-04-07T05:50:27.808000+00:00,35.769,44.144,21.17,,295.0,False,101.083,"[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",296.0
1232,9496,16,12,2024-04-07T05:50:28.338000+00:00,35.996,43.969,18.918,271.0,298.0,False,98.883,"[None, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048]",297.0
1232,9496,44,12,2024-04-07T05:50:29.931000+00:00,35.899,44.422,18.881,275.0,296.0,False,99.202,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",298.0
1232,9496,63,12,2024-04-07T05:50:30.564000+00:00,35.925,44.315,18.972,,300.0,False,99.212,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",301.0
1232,9496,18,12,2024-04-07T05:50:37.421000+00:00,36.035,44.258,21.345,,293.0,False,101.638,"[None, 2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2064, 2064]",294.0
1232,9496,31,12,2024-04-07T05:50:45.284000+00:00,36.536,44.765,19.259,,295.0,False,100.56,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",295.0
1232,9496,20,12,2024-04-07T05:50:46.065000+00:00,36.607,44.569,19.084,273.0,301.0,False,100.26,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",302.0
1232,9496,2,12,2024-04-07T05:50:48.549000+00:00,36.178,44.696,19.037,276.0,299.0,False,99.911,"[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]",296.0
1232,9496,10,12,2024-04-07T05:50:50.536000+00:00,36.798,45.061,19.248,270.0,297.0,False,101.107,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",300.0
1232,9496,77,12,2024-04-07T05:50:51.356000+00:00,36.34,44.964,19.387,272.0,293.0,False,100.691,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",287.0
1232,9496,22,12,2024-04-07T05:50:52.310000+00:00,35.858,44.84,19.359,276.0,304.0,False,100.057,"[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2049]","[2051, 2048, 2048, 2049, 2049]",308.0
1232,9496,27,12,2024-04-07T05:50:54.989000+00:00,36.092,43.942,18.813,275.0,303.0,False,98.847,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",304.0
1232,9496,24,12,2024-04-07T05:51:03.251000+00:00,59.412,46.811,21.97,265.0,287.0,True,128.193,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",285.0
1232,9496,1,13,2024-04-07T05:51:51.589000+00:00,35.365,43.511,18.851,,292.0,False,97.727,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",288.0
1232,9496,11,13,2024-04-07T05:51:55.786000+00:00,35.462,43.857,18.806,271.0,294.0,False,98.125,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",295.0
1232,9496,55,13,2024-04-07T05:51:59.789000+00:00,35.776,43.833,18.724,275.0,293.0,False,98.333,"[None, 2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",295.0
1232,9496,14,13,2024-04-07T05:52:05.020000+00:00,35.625,43.968,21.223,,294.0,False,100.816,"[None, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",295.0
1232,9496,16,13,2024-04-07T05:52:07.150000+00:00,35.607,43.981,18.891,269.0,294.0,False,98.479,"[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048]",292.0
1232,9496,81,13,2024-04-07T05:52:08.866000+00:00,56.066,43.82,18.672,279.0,297.0,True,118.558,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2049]",298.0
1232,9496,44,13,2024-04-07T05:52:09.127000+00:00,35.824,44.247,20.169,277.0,296.0,False,100.24,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",298.0
1232,9496,63,13,2024-04-07T05:52:09.875000+00:00,35.848,44.313,18.828,276.0,299.0,False,98.989,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",301.0
1232,9496,4,13,2024-04-07T05:52:18.891000+00:00,34.413,42.732,18.616,279.0,293.0,False,95.761,"[2048, 2048, 2048, 2049, 2049, 2049, 2048, 2049, 2048]","[2049, 2048, 2049, 2048, 2048, 2049, 2048, 2051, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2049]",293.0
1232,9496,18,13,2024-04-07T05:52:18.996000+00:00,54.666,42.891,18.664,275.0,296.0,True,116.221,"[2064, 2064, 2048, 2049, 2049, 2049, 2048, 2049, 2048]","[2048, 2049, 2049, 2051, 2048, 2048, 2048, 2049, 2049, 2049, 2048]","[2048, 2048, 2049, 2048, 2048]",294.0
1232,9496,31,13,2024-04-07T05:52:25.947000+00:00,37.253,44.865,19.223,,297.0,False,101.341,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",297.0
1232,9496,20,13,2024-04-07T05:52:26.244000+00:00,36.061,44.27,18.936,271.0,297.0,False,99.267,"[None, 2048, 2049, 2049, 2049, 2049, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048]",292.0
1232,9496,2,13,2024-04-07T05:52:28.449000+00:00,36.308,44.799,19.09,277.0,299.0,False,100.197,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",300.0
1232,9496,10,13,2024-04-07T05:52:31.666000+00:00,37.619,45.216,19.64,273.0,298.0,False,102.475,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",300.0
1232,9496,77,13,2024-04-07T05:52:31.909000+00:00,35.372,43.985,18.925,268.0,293.0,False,98.282,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",292.0
1232,9496,22,13,2024-04-07T05:52:32.415000+00:00,36.358,43.714,18.908,277.0,298.0,False,98.98,"[None, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",301.0
1232,9496,27,13,2024-04-07T05:52:33.881000+00:00,36.471,44.415,19.416,274.0,306.0,False,100.302,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2051, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]",289.0
1232,9496,24,13,2024-04-07T05:53:11.499000+00:00,,,,,,False,,,,,
1232,9496,1,14,2024-04-07T05:53:29.452000+00:00,35.432,43.612,18.866,,291.0,False,97.91,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",286.0
1232,9496,11,14,2024-04-07T05:53:33.895000+00:00,35.721,43.889,18.895,277.0,292.0,False,98.505,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",292.0
1232,9496,55,14,2024-04-07T05:53:38.174000+00:00,35.794,43.861,18.849,276.0,292.0,False,98.504,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",294.0
1232,9496,16,14,2024-04-07T05:53:45.631000+00:00,35.883,43.792,18.92,272.0,291.0,False,98.595,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",293.0
1232,9496,14,14,2024-04-07T05:53:45.844000+00:00,54.227,43.433,18.884,276.0,292.0,True,116.544,"[2064, 2064, 2048, 2049, 2049, 2048, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",289.0
1232,9496,63,14,2024-04-07T05:53:48.771000+00:00,35.474,44.065,18.889,275.0,294.0,False,98.428,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048]",295.0
1232,9496,44,14,2024-04-07T05:53:49.371000+00:00,35.984,44.192,18.877,275.0,296.0,False,99.053,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",299.0
1232,9496,4,14,2024-04-07T05:53:54.723000+00:00,34.874,43.154,18.749,278.0,294.0,False,96.777,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",292.0
1232,9496,20,14,2024-04-07T05:54:05.455000+00:00,36.9,44.91,18.976,,300.0,False,100.786,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",298.0
1232,9496,31,14,2024-04-07T05:54:07.204000+00:00,36.925,44.652,19.21,273.0,298.0,False,100.787,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",300.0
1232,9496,81,14,2024-04-07T05:54:07.534000+00:00,35.136,43.763,18.776,261.0,293.0,False,97.675,"[2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",294.0
1232,9496,2,14,2024-04-07T05:54:08.689000+00:00,36.063,44.664,18.986,278.0,300.0,False,99.713,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049]",303.0
1232,9496,77,14,2024-04-07T05:54:10.116000+00:00,35.551,44.191,18.975,270.0,295.0,False,98.717,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,22,14,2024-04-07T05:54:11.270000+00:00,35.514,44.056,18.94,275.0,297.0,False,98.51,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",302.0
1232,9496,10,14,2024-04-07T05:54:14.080000+00:00,37.405,45.186,19.182,272.0,297.0,False,101.773,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",299.0
1232,9496,27,14,2024-04-07T05:54:14.290000+00:00,36.003,43.889,18.725,273.0,300.0,False,98.617,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",297.0
1232,9496,18,14,2024-04-07T05:54:15.282000+00:00,35.636,43.593,18.706,276.0,297.0,False,97.935,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2049]",300.0
1232,9496,1,15,2024-04-07T05:55:07.284000+00:00,35.465,43.565,18.824,,292.0,False,97.854,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",285.0
1232,9496,11,15,2024-04-07T05:55:12.379000+00:00,35.617,43.864,21.425,,293.0,False,100.906,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2051, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",294.0
1232,9496,55,15,2024-04-07T05:55:16.679000+00:00,35.661,43.689,21.089,278.0,294.0,False,100.439,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2064, 2064]",295.0
1232,9496,16,15,2024-04-07T05:55:24.379000+00:00,35.721,43.614,18.837,273.0,294.0,False,98.172,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",294.0
1232,9496,63,15,2024-04-07T05:55:27.171000+00:00,35.73,43.92,18.915,276.0,297.0,False,98.565,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,44,15,2024-04-07T05:55:28.421000+00:00,35.941,44.095,18.879,,298.0,False,98.915,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",299.0
1232,9496,4,15,2024-04-07T05:55:31.436000+00:00,34.892,43.222,18.674,,298.0,False,96.788,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049, 2049]","[2049, 2048, 2048, 2048, 2048]",298.0
1232,9496,14,15,2024-04-07T05:55:42.518000+00:00,35.447,43.299,18.707,277.0,295.0,False,97.453,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",294.0
1232,9496,81,15,2024-04-07T05:55:45.147000+00:00,35.232,43.413,18.732,277.0,296.0,False,97.377,"[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2049, 2048, 2048, 2049, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]",291.0
1232,9496,20,15,2024-04-07T05:55:46.382000+00:00,36.273,44.29,18.81,279.0,301.0,False,99.373,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",301.0
1232,9496,31,15,2024-04-07T05:55:48.102000+00:00,37.115,44.645,19.201,272.0,300.0,False,100.961,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048]",301.0
